Time between readings(sec): ,60
Duration of readings (mins): ,10
Date,Time,Data 1,Data 2
20.09.2022,10:52:04,14.72,32.7
20.09.2022,10:52:06,14.35,32.78
20.09.2022,10:52:08,13.81,32.83
20.09.2022,10:52:10,13.38,32.87
20.09.2022,10:52:12,12.66,32.91
20.09.2022,10:52:14,12.1,32.98
20.09.2022,10:52:16,11.79,33.0
20.09.2022,10:52:18,11.52,32.97
20.09.2022,10:52:20,11.45,32.95
20.09.2022,10:52:22,11.48,32.92
