Time between readings(sec): ,60
Duration of readings (mins): ,10
Date,Time,Data 1,Data 2
20.09.2022,12:03:03,11.98,35.53
20.09.2022,12:03:05,11.93,35.49
20.09.2022,12:03:07,12.09,35.33
20.09.2022,12:03:09,12.26,35.26
20.09.2022,12:03:11,12.17,35.25
20.09.2022,12:03:13,12.17,35.25
20.09.2022,12:03:15,12.3,35.21
20.09.2022,12:03:17,12.25,35.17
20.09.2022,12:03:19,12.08,35.15
20.09.2022,12:03:21,12.2,35.13
