Time between readings(sec): ,60
Duration of readings (mins): ,10
Date,Time,Data 1,Data 2
20.09.2022,12:30:34,12.86,31.83
20.09.2022,12:30:36,12.32,31.88
20.09.2022,12:30:38,12.0,31.91
20.09.2022,12:30:40,11.59,31.93
20.09.2022,12:30:42,11.26,31.97
20.09.2022,12:30:44,11.12,32.01
20.09.2022,12:30:46,11.46,32.07
20.09.2022,12:30:48,11.6,32.11
20.09.2022,12:30:50,11.97,32.14
20.09.2022,12:30:52,12.15,32.15
