Time between readings(sec): ,60
Duration of readings (mins): ,10
Date,Time,Data 1,Data 2
20.09.2022,11:45:28,12.77,33.0
20.09.2022,11:45:30,12.79,32.98
20.09.2022,11:45:32,12.69,32.98
20.09.2022,11:45:34,12.4,32.98
20.09.2022,11:45:36,12.4,32.98
20.09.2022,11:45:38,12.19,32.99
20.09.2022,11:45:40,12.16,33.02
20.09.2022,11:45:42,12.01,33.07
20.09.2022,11:45:44,11.88,33.11
20.09.2022,11:45:46,11.65,33.14
