Time between readings(sec): ,60
Duration of readings (mins): ,10
Date,Time,Data 1,Data 2
20.09.2022,12:22:56,11.19,35.16
20.09.2022,12:22:58,11.18,35.17
20.09.2022,12:23:00,11.18,35.16
20.09.2022,12:23:02,11.3,35.15
20.09.2022,12:23:04,11.39,35.15
20.09.2022,12:23:06,11.4,35.15
20.09.2022,12:23:08,11.2,35.15
20.09.2022,12:23:10,11.2,35.15
